"Data";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"LIHC";"239 x 21705";"1";"0.966101694915254";"0.944444444444444";"3";"0.0307048837343852";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"LIHC";"238 x 21705";"0.993865030674847";"0.983333333333333";"0.972972972972973";"4";"0.0300380825996399";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"LIHC";"238 x 21705";"1";"0.85";"0.689655172413793";"5";"0.0306048512458801";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"LGG";"363 x 22941";"1";"1";"1";"1";"0.0473169326782227";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"LGG";"363 x 22941";"1";"1";"1";"2";"0.0458985805511475";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"LGG";"363 x 22941";"1";"0.989010989010989";"0.987654320987654";"3";"0.0442811171213786";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"LGG";"363 x 22941";"1";"0.989010989010989";"0.987951807228916";"4";"0.0454316178957621";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"LGG";"364 x 22941";"0.994974874371859";"1";"1";"5";"0.0463492472966512";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"LUAD";"340 x 24471";"1";"1";"1";"1";"0.0473999659220378";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"LUAD";"339 x 24471";"1";"0.988235294117647";"0.989010989010989";"2";"0.0498687307039897";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"LUAD";"339 x 24471";"1";"1";"1";"3";"0.0447812000910441";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"LUAD";"339 x 24471";"1";"1";"1";"4";"0.0472501834233602";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"LUAD";"339 x 24471";"1";"1";"1";"5";"0.0460156997044881";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"LUSC";"293 x 24314";"1";"0.958333333333333";"0.914285714285714";"1";"0.0392606337865194";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"LUSC";"292 x 24314";"1";"0.945205479452055";"0.882352941176471";"2";"0.0386938691139221";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"LUSC";"293 x 24314";"1";"0.986111111111111";"0.972972972972973";"3";"0.0392108837763468";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"LUSC";"291 x 24314";"1";"0.864864864864865";"0.666666666666667";"4";"0.0386438647905986";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"LUSC";"291 x 24314";"1";"0.959459459459459";"0.918918918918919";"5";"0.0388940175374349";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"PAAD";"114 x 22979";"1";"0.964285714285714";"0.956521739130435";"1";"0.0200307806332906";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"PAAD";"113 x 22979";"0.984615384615385";"1";"1";"2";"0.0190969506899516";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"PAAD";"114 x 22979";"1";"1";"1";"3";"0.0204476833343506";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"PAAD";"113 x 22979";"1";"1";"1";"4";"0.0193802992502848";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"PAAD";"114 x 22979";"1";"0.928571428571429";"0.909090909090909";"5";"0.0205644488334656";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"SARC";"148 x 23465";"0.955882352941177";"0.942857142857143";"0.947368421052632";"1";"0.0247507015864054";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"SARC";"146 x 23465";"0.880597014925373";"1";"1";"2";"0.0252347151438395";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"SARC";"146 x 23465";"0.940298507462687";"1";"1";"3";"0.0244174798329671";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"SARC";"146 x 23465";"0.91044776119403";"0.945945945945946";"0.95";"4";"0.0245505650838216";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"SARC";"146 x 23465";"0.91044776119403";"0.891891891891892";"0.888888888888889";"5";"0.0259345650672913";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"SKCM";"211 x 23055";"0.984251968503937";"1";"1";"1";"0.0308717171351115";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"SKCM";"212 x 23055";"0.9921875";"0.980769230769231";"0.975609756097561";"2";"0.0308049996693929";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"SKCM";"211 x 23055";"0.992125984251969";"0.981132075471698";"0.975609756097561";"3";"0.0304547349611918";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"SKCM";"211 x 23055";"0.992125984251969";"0.981132075471698";"0.975609756097561";"4";"0.0370256980260213";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"SKCM";"211 x 23055";"1";"0.943396226415094";"0.923076923076923";"5";"0.0309220512708028";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"STAD";"227 x 26822";"1";"1";"1";"1";"0.0347407857577006";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"STAD";"227 x 26822";"1";"0.964912280701754";"0.952380952380952";"2";"0.0341573635737101";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"STAD";"227 x 26822";"1";"0.982456140350877";"0.976744186046512";"3";"0.0351914008458455";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"STAD";"227 x 26822";"1";"1";"1";"4";"0.0363592306772868";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
"STAD";"228 x 26822";"1";"0.982142857142857";"0.976744186046512";"5";"0.0410785476366679";"clin_1__cnv_0.005__rna_1__mirna_0.025__mutation_0.025";"12345"
